index,original,date,input,output
435,4920,2010,Abdalá Bucaram Ortiz is a member of the <extra_id_0>.,<extra_id_0> Ecuadorian Roldosist Party <extra_id_1>
436,4935,2010,Laurențiu Rebega is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
437,4946,2010,Steve Dickson is a member of the <extra_id_0>.,<extra_id_0> Liberal National Party of Queensland <extra_id_1>
438,4957,2010,Ákos Hadházy is a member of the <extra_id_0>.,<extra_id_0> Fidesz <extra_id_1>
439,4966,2010,Gianni Alemanno is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
440,4977,2010,Zury Ríos is a member of the <extra_id_0>.,<extra_id_0> Institutional Republican Party <extra_id_1>
441,4984,2010,Tom O'Halleran is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
442,4995,2010,Gabriela Rivadeneira is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
443,5006,2010,Andrew Leung is a member of the <extra_id_0>.,<extra_id_0> Economic Synergy <extra_id_1>
444,5017,2010,Hazel Poa is a member of the <extra_id_0>.,<extra_id_0> Reform Party <extra_id_1>
445,5025,2010,Teodor Meleșcanu is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
446,5032,2010,James Marape is a member of the <extra_id_0>.,<extra_id_0> National Alliance Party <extra_id_1>
447,5043,2010,Kristin Michelsen is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
448,5054,2010,Marta Andreasen is a member of the <extra_id_0>.,<extra_id_0> UK Independence Party <extra_id_1>
449,5065,2010,Aleksa Bečić is a member of the <extra_id_0>.,<extra_id_0> Socialist People's Party of Montenegro <extra_id_1>
450,5076,2010,Rebekha Sharkie is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
451,5079,2010,Banri Kaieda is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
452,5095,2010,Uffe Elbæk is a member of the <extra_id_0>.,<extra_id_0> Radical Left <extra_id_1>
453,5106,2010,Karen Casey is a member of the <extra_id_0>.,<extra_id_0> Progressive Conservative Association of Nova Scotia <extra_id_1>
454,5117,2010,Roberta Anastase is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
455,5128,2010,Linda Collins-Smith is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
456,5139,2010,Marios Matsakis is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
457,5150,2010,Yvan Benedetti is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
458,5160,2010,Gergely Karácsony is a member of the <extra_id_0>.,<extra_id_0> Politics Can Be Different <extra_id_1>
459,5171,2010,Miloud Chaabi is a member of the <extra_id_0>.,<extra_id_0> Party of Progress and Socialism <extra_id_1>
460,5187,2010,Antonio Razzi is a member of the <extra_id_0>.,<extra_id_0> Italy of Values <extra_id_1>
461,5198,2010,Duncan McFetridge is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
462,5206,2010,Teodor Baconschi is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
463,5213,2010,Lluís Puig i Gordi is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
464,5224,2010,Joachim Starbatty is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
465,5235,2010,Vladimir Milov is a member of the <extra_id_0>.,"<extra_id_0> People's Freedom Party ""For Russia without Lawlessness and Corruption"" <extra_id_1>"
466,5237,2010,John Finnie is a member of the <extra_id_0>.,<extra_id_0> Scottish National Party <extra_id_1>
467,5247,2010,Jaume Bartumeu is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
468,5265,2010,Akram Hasson is a member of the <extra_id_0>.,<extra_id_0> Kadima <extra_id_1>
469,5276,2010,Park Byeong-seug is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Korea <extra_id_1>
470,5287,2010,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
471,5298,2010,Kamel Morjane is a member of the <extra_id_0>.,<extra_id_0> Constitutional Democratic Rally <extra_id_1>
472,5309,2010,Sunil Babu Pant is a member of the <extra_id_0>.,<extra_id_0> Communist Party of Nepal (United) <extra_id_1>
473,5320,2010,Scott Andrews is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Canada <extra_id_1>
474,5331,2010,Fabrizio Cicchitto is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
475,5342,2010,Omar Balafrej is a member of the <extra_id_0>.,<extra_id_0> Socialist Union of Popular Forces <extra_id_1>
476,5349,2010,Peter Pilz is a member of the <extra_id_0>.,<extra_id_0> Die Grünen <extra_id_1>
477,5360,2010,Troy Bell is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
478,5368,2010,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
479,5379,2010,Janice Lee is a member of the <extra_id_0>.,<extra_id_0> Democratic Action Party <extra_id_1>
480,5386,2010,Hanna Jensen is a member of the <extra_id_0>.,<extra_id_0> People's Party <extra_id_1>
481,5397,2010,Viron Polydoras is a member of the <extra_id_0>.,<extra_id_0> New Democracy <extra_id_1>
482,5408,2010,Hsu Hsin-ying is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
483,5419,2010,Ichita Yamamoto is a member of the <extra_id_0>.,<extra_id_0> Liberal Democratic Party <extra_id_1>
484,5430,2010,John Darley is a member of the <extra_id_0>.,<extra_id_0> No Pokies <extra_id_1>
485,5447,2010,Guillaume Rose is a member of the <extra_id_0>.,<extra_id_0> Union for Monaco <extra_id_1>
486,5454,2010,Ovidiu Silaghi is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
487,5465,2010,Níkos Nikolópoulos is a member of the <extra_id_0>.,<extra_id_0> New Democracy <extra_id_1>
488,5470,2010,Daniel Salaverry is a member of the <extra_id_0>.,<extra_id_0> American Popular Revolutionary Alliance <extra_id_1>
489,5481,2010,Ichirō Matsui is a member of the <extra_id_0>.,<extra_id_0> Osaka Restoration Association <extra_id_1>
490,5492,2010,Dan Satterberg is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
491,5503,2010,Sonja Jógvansdóttir is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
492,5514,2010,José Rafael Abinader Wasaf is a member of the <extra_id_0>.,<extra_id_0> Dominican Revolutionary Party <extra_id_1>
493,5523,2010,Jaume Alonso-Cuevillas is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
494,5538,2010,Olivia Grégoire is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
495,5548,2010,Rahşan Ecevit is a member of the <extra_id_0>.,<extra_id_0> Democratic Left People's Party <extra_id_1>
496,5559,2010,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> United and Alternative Left <extra_id_1>
497,5570,2010,Irene Rigau Oliver is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
498,5581,2010,Gheorghe Flutur is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
499,5592,2010,Josep Ramon Bosch i Codina is a member of the <extra_id_0>.,<extra_id_0> People's Party <extra_id_1>
500,5603,2010,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
501,5612,2010,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
502,5623,2010,Shpend Ahmeti is a member of the <extra_id_0>.,<extra_id_0> New Spirit Party <extra_id_1>
503,5633,2010,Dimitar Stoyanov is a member of the <extra_id_0>.,<extra_id_0> National Union Attack <extra_id_1>
504,5644,2010,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Norwegian Labour Party <extra_id_1>
505,5675,2010,Miquel Sàmper Rodríguez is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
506,5686,2010,Anna Grodzka is a member of the <extra_id_0>.,<extra_id_0> Democratic Left Alliance <extra_id_1>
507,5693,2010,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> Civic Democratic Party <extra_id_1>
508,5702,2010,Luzmila Nicolalde is a member of the <extra_id_0>.,<extra_id_0> Patriotic Society <extra_id_1>
509,5716,2010,Abdul Hakeem Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Muslim League (N) <extra_id_1>
510,5727,2010,Alexandra Arce is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
511,5738,2010,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> New Left Current <extra_id_1>
512,5749,2010,Chen Hsueh-sheng is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
513,5760,2010,Marius Nicoară is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
514,5771,2010,Veera Ruoho is a member of the <extra_id_0>.,<extra_id_0> Finns Party <extra_id_1>
515,5782,2010,Wilhelm von Gottberg is a member of the <extra_id_0>.,<extra_id_0> Christian Democratic Union <extra_id_1>
516,5792,2010,Dimitris Kremastinos is a member of the <extra_id_0>.,<extra_id_0> Panhellenic Socialist Movement <extra_id_1>
517,5803,2010,Paolo Romani is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
518,5813,2010,Giulio Gallera is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
519,5824,2010,Ivan David is a member of the <extra_id_0>.,<extra_id_0> Czech Social Democratic Party <extra_id_1>
520,5832,2010,María Teresa Sosa is a member of the <extra_id_0>.,<extra_id_0> Institutional Republican Party <extra_id_1>
521,5843,2010,Catherine Osson is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
522,5854,2010,Norbert Klein is a member of the <extra_id_0>.,<extra_id_0> People's Party for Freedom and Democracy <extra_id_1>
523,5859,2010,Zoran Stojković is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Serbia <extra_id_1>
524,5870,2010,Mircea Hava is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
525,5881,2010,Nikolaos Michos is a member of the <extra_id_0>.,<extra_id_0> Golden Dawn <extra_id_1>
526,5896,2010,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
527,5905,2010,Daniel Funeriu is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
528,5914,2010,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
529,5925,2010,Gheorghe Falcă is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
530,5936,2010,Raffaele Baldassarre is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
531,5951,2010,Hitoshi Goto is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
532,5962,2010,Nasreena Ibrahim is a member of the <extra_id_0>.,<extra_id_0> Dhivehi Rayyithunge Party <extra_id_1>
533,5970,2010,Yariv Oppenheimer is a member of the <extra_id_0>.,<extra_id_0> Israeli Labor Party <extra_id_1>
534,5988,2010,Bernard Monot is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
535,5999,2010,Mihai Mohaci is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
536,6010,2010,Pernille Vermund is a member of the <extra_id_0>.,<extra_id_0> Conservative People's Party <extra_id_1>
537,6021,2010,Josep Sánchez i Llibre is a member of the <extra_id_0>.,<extra_id_0> Democratic Union of Catalonia <extra_id_1>
538,6032,2010,Alma Marina Vitela is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
539,6043,2010,Manuel García Corpus is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
540,6054,2010,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
541,6065,2010,Nicolas Florian is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
542,6076,2010,José Évrard is a member of the <extra_id_0>.,<extra_id_0> French Communist Party <extra_id_1>
543,6087,2010,Joan Mesquida Ferrando is a member of the <extra_id_0>.,<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
544,6098,2010,Brigitte Boccone-Pagès is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
545,6115,2010,Steve Bannon works for <extra_id_0>.,<extra_id_0> Breitbart News <extra_id_1>
546,6122,2010,Nate Schierholtz works for <extra_id_0>.,<extra_id_0> San Francisco Giants <extra_id_1>
547,6133,2010,P. J. Fleck works for <extra_id_0>.,<extra_id_0> Rutgers Scarlet Knights football <extra_id_1>
548,6144,2010,Elinor Ostrom works for <extra_id_0>.,<extra_id_0> Indiana University <extra_id_1>
549,6147,2010,SethBling works for <extra_id_0>.,<extra_id_0> Microsoft Corporation <extra_id_1>
550,6158,2010,Jonathan Haidt works for <extra_id_0>.,<extra_id_0> University of Virginia <extra_id_1>
551,6169,2010,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Halle-Wittenberg <extra_id_1>
552,6180,2010,Yannick Nézet-Séguin works for <extra_id_0>.,<extra_id_0> Rotterdam Philharmonic Orchestra <extra_id_1>
553,6191,2010,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
554,6202,2010,Peter T. Gallagher works for <extra_id_0>.,<extra_id_0> Trinity College Dublin <extra_id_1>
555,6220,2010,John Carmack works for <extra_id_0>.,<extra_id_0> id Software <extra_id_1>
556,6231,2010,Regina E. Dugan works for <extra_id_0>.,<extra_id_0> DARPA <extra_id_1>
557,6241,2010,Pedro J. Ramírez works for <extra_id_0>.,<extra_id_0> El Mundo. <extra_id_1>
558,6252,2010,Mariss Jansons works for <extra_id_0>.,<extra_id_0> Royal Concertgebouw Orchestra <extra_id_1>
559,6262,2010,Matthew DeGennaro works for <extra_id_0>.,<extra_id_0> The Rockefeller University <extra_id_1>
560,6273,2010,Mark Hurd works for <extra_id_0>.,<extra_id_0> Hewlett-Packard <extra_id_1>
561,6283,2010,Domenico Casalino works for <extra_id_0>.,<extra_id_0> ENAV <extra_id_1>
562,6289,2010,Bjarne Stroustrup works for <extra_id_0>.,<extra_id_0> Texas A&M University <extra_id_1>
563,6300,2010,Shaf Baloch Keshavjee works for <extra_id_0>.,<extra_id_0> University Health Network <extra_id_1>
564,6311,2010,Carol Boggs works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
565,6320,2010,Catherine Guillouard works for <extra_id_0>.,<extra_id_0> Eutelsat <extra_id_1>
566,6331,2010,Andrea Dutton works for <extra_id_0>.,<extra_id_0> Australian National University <extra_id_1>
567,6342,2010,Heather Cox Richardson works for <extra_id_0>.,<extra_id_0> University of Massachusetts Amherst <extra_id_1>
568,6353,2010,Thomas Hutzschenreuter works for <extra_id_0>.,<extra_id_0> WHU-Otto Beisheim School of Management <extra_id_1>
569,6364,2010,Zeynep Tüfekçi works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore <extra_id_1>"
570,6375,2010,Antony John Williams works for <extra_id_0>.,<extra_id_0> Royal Society of Chemistry <extra_id_1>
571,6386,2010,Julian Huppert works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
572,6404,2010,Giliano Wijnaldum works for <extra_id_0>.,<extra_id_0> AZ Alkmaar <extra_id_1>
573,6415,2010,Tim Bray works for <extra_id_0>.,<extra_id_0> Sun Microsystems <extra_id_1>
574,6426,2010,Clive Ballard works for <extra_id_0>.,<extra_id_0> King's College London <extra_id_1>
575,6437,2010,Bernard Laporte works for <extra_id_0>.,<extra_id_0> RMC <extra_id_1>
576,6444,2010,Marcia Bunge works for <extra_id_0>.,<extra_id_0> Valparaiso University <extra_id_1>
577,6455,2010,Patrick McGrath works for <extra_id_0>.,<extra_id_0> IWK Health Centre <extra_id_1>
578,6473,2010,Willem B. Drees works for <extra_id_0>.,<extra_id_0> Leiden University <extra_id_1>
579,6484,2010,Maicer Izturis works for <extra_id_0>.,<extra_id_0> Los Angeles Angels <extra_id_1>
580,6498,2010,Tony Renda works for <extra_id_0>.,<extra_id_0> Washington Nationals <extra_id_1>
581,6509,2010,Clara Ponsatí i Obiols works for <extra_id_0>.,<extra_id_0> Spanish National Research Council <extra_id_1>
582,6517,2010,Alan J. Russell works for <extra_id_0>.,<extra_id_0> University of Pittsburgh <extra_id_1>
583,6536,2010,Jane Willenbring works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
584,6547,2010,Nabela Qoser works for <extra_id_0>.,<extra_id_0> Now TV <extra_id_1>
585,6558,2010,Bronwyn Harch works for <extra_id_0>.,<extra_id_0> Commonwealth Scientific and Industrial Research Organisation <extra_id_1>
586,6569,2010,Mark Rober works for <extra_id_0>.,<extra_id_0> Jet Propulsion Laboratory <extra_id_1>
587,6578,2010,Ruffin McNeill works for <extra_id_0>.,<extra_id_0> East Carolina Pirates football <extra_id_1>
588,6589,2010,Michael Arthur works for <extra_id_0>.,<extra_id_0> University of Leeds <extra_id_1>
589,6600,2010,Theodoros Currentzis works for <extra_id_0>.,<extra_id_0> Bolshoi Theatre <extra_id_1>
590,6620,2010,Nick Birbilis works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
591,6631,2010,John S. Chen works for <extra_id_0>.,<extra_id_0> Sybase <extra_id_1>
592,6650,2010,Patricia Harris works for <extra_id_0>.,<extra_id_0> New York City <extra_id_1>
593,6661,2010,Ann Sarnoff works for <extra_id_0>.,<extra_id_0> Dow Jones & Company <extra_id_1>
594,6671,2010,Antonio H. Castro Neto works for <extra_id_0>.,<extra_id_0> National University of Singapore <extra_id_1>
595,6682,2010,Ed H. Chi works for <extra_id_0>.,<extra_id_0> PARC <extra_id_1>
596,6693,2010,Katherine Maher works for <extra_id_0>.,<extra_id_0> UNICEF <extra_id_1>
597,6703,2010,Erin Lavik works for <extra_id_0>.,<extra_id_0> Case Western Reserve University <extra_id_1>
598,6714,2010,Elaine Saunders works for <extra_id_0>.,<extra_id_0> RMIT University <extra_id_1>
599,6722,2010,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
600,6733,2010,Tabetha S. Boyajian works for <extra_id_0>.,<extra_id_0> Georgia State University <extra_id_1>
601,6754,2010,Sarah Martins Da Silva works for <extra_id_0>.,<extra_id_0> NHS Lothian <extra_id_1>
602,6765,2010,Rachel Aldred works for <extra_id_0>.,<extra_id_0> University of East London <extra_id_1>
603,6776,2010,Katherine Mack works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
604,6787,2010,Dino Meneghin works for <extra_id_0>.,<extra_id_0> Federazione Italiana Pallacanestro <extra_id_1>
605,6798,2010,Martin Bean works for <extra_id_0>.,<extra_id_0> The Open University <extra_id_1>
606,6809,2010,Jean d'Aspremont works for <extra_id_0>.,<extra_id_0> University of Amsterdam <extra_id_1>
607,6820,2010,Philippe Verdier works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
608,6831,2010,Abraham Nitzan works for <extra_id_0>.,<extra_id_0> Tel Aviv University <extra_id_1>
609,6841,2010,Paulo Fonseca works for <extra_id_0>.,<extra_id_0> C.D. Pinhalnovense <extra_id_1>
610,6855,2010,Emanuela Del Gado works for <extra_id_0>.,<extra_id_0> ETH Zurich <extra_id_1>
611,6866,2010,Peter Vorderer works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
612,6877,2010,Rémi Mathis works for <extra_id_0>.,<extra_id_0> Paris Descartes University - Sorbonne Paris Cité <extra_id_1>
613,6888,2010,John Alroy works for <extra_id_0>.,<extra_id_0> National Center for Ecological Analysis and Synthesis <extra_id_1>
614,6899,2010,Nora Hamzawi works for <extra_id_0>.,<extra_id_0> M6 <extra_id_1>
615,6917,2010,Jeff Berding works for <extra_id_0>.,<extra_id_0> Cincinnati Bengals <extra_id_1>
616,6937,2010,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
617,6948,2010,Daniel J. Myers works for <extra_id_0>.,<extra_id_0> University of Notre Dame <extra_id_1>
618,6992,2010,Samy Azer works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
619,7003,2010,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> National Museum of Natural History <extra_id_1>
620,7014,2010,John Campbell Brown works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
621,7024,2010,Patrick Chêne works for <extra_id_0>.,<extra_id_0> La Chaîne parlementaire <extra_id_1>
622,7041,2010,Erica Chenoweth works for <extra_id_0>.,<extra_id_0> Wesleyan University <extra_id_1>
623,7052,2010,Kristin De Troyer works for <extra_id_0>.,<extra_id_0> St. Katherine College <extra_id_1>
624,7063,2010,Tory Bruno works for <extra_id_0>.,<extra_id_0> Lockheed Martin <extra_id_1>
625,7081,2010,John Anderson works for <extra_id_0>.,<extra_id_0> Capital and Coast District Health Board <extra_id_1>
626,7082,2010,Delphine Ernotte works for <extra_id_0>.,<extra_id_0> Orange <extra_id_1>
627,7093,2010,Alain Fuchs works for <extra_id_0>.,<extra_id_0> National Center for Scientific Research <extra_id_1>
628,7104,2010,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
629,7115,2010,Cathy L. Lanier works for <extra_id_0>.,<extra_id_0> Metropolitan Police Department of the District of Columbia <extra_id_1>
630,7126,2010,Nathalie Levy works for <extra_id_0>.,<extra_id_0> France 5 <extra_id_1>
631,7137,2010,Serena A. Corr works for <extra_id_0>.,<extra_id_0> University of Kent <extra_id_1>
632,7156,2010,Artur Domosławski works for <extra_id_0>.,<extra_id_0> Gazeta Wyborcza <extra_id_1>
633,7167,2010,Louis Moresi works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
634,7184,2010,Thomas Reiter works for <extra_id_0>.,<extra_id_0> German Aerospace Center <extra_id_1>
635,7203,2010,Rosana Pinheiro-Machado works for <extra_id_0>.,<extra_id_0> Escola Superior de Propaganda e Marketing <extra_id_1>
636,7210,2010,Whitney Jensen works for <extra_id_0>.,<extra_id_0> Boston Ballet <extra_id_1>
637,7221,2010,Julio Guzmán Cáceres works for <extra_id_0>.,<extra_id_0> Inter-American Development Bank <extra_id_1>
638,7224,2010,Giel Beelen works for <extra_id_0>.,<extra_id_0> BNNVARA <extra_id_1>
639,7235,2010,Darcy Padilla works for <extra_id_0>.,<extra_id_0> San Francisco Art Institute <extra_id_1>
640,7246,2010,Jerome Guillen works for <extra_id_0>.,<extra_id_0> Daimler AG <extra_id_1>
641,7266,2010,Matt Ouimet works for <extra_id_0>.,<extra_id_0> Corinthian Colleges <extra_id_1>
642,7277,2010,Eric Jagielo works for <extra_id_0>.,<extra_id_0> New York Yankees <extra_id_1>
643,7308,2010,Sabine Carey works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
644,7339,2010,Li Zhaoping works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
645,7350,2010,Grace Starry West works for <extra_id_0>.,<extra_id_0> University of Dallas <extra_id_1>
646,7357,2010,Dogan Corneille works for <extra_id_0>.,<extra_id_0> RVVH <extra_id_1>
647,7368,2010,Doug Shane works for <extra_id_0>.,<extra_id_0> Scaled Composites <extra_id_1>
648,7379,2010,Alex Mullen works for <extra_id_0>.,<extra_id_0> Magdalene College <extra_id_1>
649,7394,2010,Anna Keay works for <extra_id_0>.,<extra_id_0> English Heritage <extra_id_1>
650,7405,2010,Lisa Cunningham works for <extra_id_0>.,<extra_id_0> Medical University of South Carolina <extra_id_1>
651,7414,2010,José Luis Ortiz Moreno works for <extra_id_0>.,<extra_id_0> National Center for Oncological Research <extra_id_1>
652,7425,2010,Patricia Berrahou Phillippy works for <extra_id_0>.,<extra_id_0> Texas A&M University <extra_id_1>
